B1,B2,B3,B4,B5,B6,B7,FAPAR,LAI
0.053886,0.095723,0.025332,0.051148,0.056592,0.038438,0.020031,0.0409321,0.28308
0.046703,0.081948,0.021572,0.040611,0.067437,0.044301,0.027637,0.030745,0.19811
0.11602,0.17345,0.061187,0.095667,0.20129,0.19875,0.18741,0.0943096,0.61942
0.043894,0.078066,0.021495,0.043936,0.043766,0.033833,0.020877,0.00202675,0.0055449
0.062636,0.28357,0.033087,0.068796,0.25692,0.18388,0.097647,0.386298,2.4012
0.024238,0.047739,0.013081,0.021573,0.049542,0.046371,0.029544,0.0393998,0.39035
0.074815,0.14707,0.041075,0.066128,0.14895,0.13223,0.11712,0.172029,0.87657
0.0507,0.1856,0.023666,0.055116,0.13451,0.07848,0.031121,0.242286,1.4117
0.069817,0.11535,0.037797,0.05894,0.12873,0.13312,0.11289,0.0526966,0.35097
0.061708,0.098705,0.029224,0.052022,0.10221,0.086512,0.058395,0.027115,0.17612
0.064192,0.17175,0.032324,0.060971,0.1385,0.10126,0.049405,0.156013,0.93421
0.087636,0.14674,0.047074,0.075231,0.16159,0.1665,0.14127,0.0635239,0.32833
0.022728,0.10353,0.0137,0.029498,0.085766,0.044748,0.016767,0.217536,1.0015
0.056611,0.087903,0.030177,0.048367,0.096147,0.099235,0.067481,0.0236764,0.18721
0.01432,0.1091,0.0078421,0.023697,0.068222,0.026916,0.0061163,0.267498,1.7814
0.012089,0.081227,0.0061922,0.019676,0.061181,0.03026,0.0077062,0.146267,0.8648
0.050737,0.07786,0.026278,0.042142,0.089595,0.096345,0.082376,0.0165165,0.094389
0.01333,0.050631,0.0063436,0.013676,0.035701,0.020796,0.0078973,0.0711678,0.69114
0.042254,0.068602,0.019995,0.039365,0.04533,0.028913,0.015555,0.0134706,0.084565
0.036998,0.059585,0.01626,0.034718,0.029481,0.020376,0.013079,0.0215611,0.14451
0.036725,0.081584,0.019515,0.033708,0.081143,0.071276,0.042986,0.0582813,0.5686
0.052681,0.18527,0.032027,0.049695,0.1748,0.11699,0.080509,0.507364,3.6882
0.046625,0.081581,0.020366,0.044797,0.041626,0.02785,0.017251,0.0422257,0.24911
0.0087677,0.03513,0.0041227,0.011411,0.030466,0.020613,0.0088266,0.0435039,0.17707
0.039848,0.12211,0.021462,0.038092,0.10233,0.074835,0.035487,0.149215,1.2267
0.075026,0.14686,0.039844,0.066533,0.15293,0.14245,0.089184,0.0718355,0.3659
0.012114,0.062024,0.0056512,0.015937,0.049183,0.026547,0.0093677,0.0914331,0.62146
0.022399,0.056015,0.01072,0.027566,0.033797,0.032653,0.008941,0.0384637,0.2
0.0080838,0.035745,0.004113,0.010408,0.031687,0.019203,0.0056827,0.0660253,0.42656
0.0516,0.098364,0.024645,0.049642,0.062165,0.04187,0.020332,0.0597795,0.44073
0.022644,0.24318,0.013399,0.03655,0.21647,0.14705,0.064862,0.380138,2.1927
0.036488,0.050689,0.017823,0.03055,0.031206,0.026092,0.014308,0.00716551,0.039111
0.014863,0.12557,0.0092453,0.020086,0.10287,0.054587,0.014358,0.227843,1.6484
0.06866,0.10982,0.036528,0.058804,0.12011,0.12369,0.084159,0.0287672,0.21355
0.022726,0.06605,0.011506,0.023153,0.071368,0.041565,0.014979,0.0470745,0.19254
0.013102,0.044493,0.0075807,0.015214,0.032407,0.015773,0.0064746,0.0578886,0.46816
0.066851,0.10529,0.021487,0.039035,0.11927,0.12148,0.10287,0.0254661,0.24499
0.042638,0.062347,0.019883,0.039817,0.036706,0.02876,0.016797,0.000293293,0.0022068
0.032527,0.081137,0.010049,0.036995,0.052274,0.030341,0.012263,0.0752697,0.67091
0.027062,0.047659,0.013797,0.029699,0.025413,0.036166,0.010282,0.00865073,0.044904
0.037577,0.067645,0.016649,0.032427,0.045876,0.034647,0.018812,0.0214423,0.10948
0.099,0.22857,0.037571,0.0674,0.27725,0.25628,0.17157,0.115984,0.79295
0.021703,0.15368,0.0090318,0.033836,0.12183,0.075124,0.030844,0.279961,1.8332
0.043704,0.088324,0.023138,0.04885,0.066165,0.038325,0.018576,0.0752642,0.53771
0.023043,0.041333,0.0094873,0.025376,0.028898,0.020252,0.010676,0.0205194,0.079845
0.096048,0.12964,0.051401,0.078967,0.15283,0.17167,0.1538,0.00627891,0.045242
0.060557,0.10043,0.031843,0.052876,0.10836,0.10644,0.06898,0.02893,0.23705
0.046757,0.086183,0.024812,0.041444,0.091532,0.089779,0.059428,0.0356389,0.3283
0.054005,0.07808,0.027377,0.045926,0.091489,0.09443,0.069925,0.0120032,0.079923
0.019242,0.051734,0.0092365,0.01842,0.036196,0.025958,0.0099904,0.040997,0.25404
0.041598,0.05278,0.021652,0.04347,0.03714,0.023718,0.014929,0.00522115,0.04496
0.045013,0.14083,0.020479,0.041018,0.11411,0.091436,0.054325,0.146157,0.99499
0.066138,0.14448,0.031485,0.052135,0.14766,0.13282,0.091028,0.0845878,0.62381
0.048904,0.063211,0.025023,0.046522,0.042155,0.038667,0.031545,0.0129547,0.055842
0.056937,0.11995,0.030784,0.050565,0.12037,0.11039,0.070056,0.0892958,0.738
0.028964,0.070175,0.013721,0.02523,0.073106,0.059673,0.03212,0.04521,0.40301
0.042466,0.12751,0.023893,0.040354,0.1249,0.099791,0.058778,0.173591,1.0234
0.061961,0.083007,0.030793,0.047655,0.096374,0.10642,0.092981,0.00817399,0.065405
0.039756,0.078877,0.019949,0.036375,0.060047,0.050621,0.029169,0.0325732,0.24733
0.0189,0.049027,0.0091439,0.018277,0.033285,0.022832,0.0078266,0.0422389,0.22992
0.058667,0.10577,0.027736,0.051503,0.088845,0.056652,0.034389,0.0809842,0.4523
0.027245,0.10987,0.014344,0.030623,0.10923,0.061211,0.020412,0.116424,0.879
0.2503,0.42375,0.10476,0.1668,0.51481,0.5145,0.4317,0.159181,0.73866
0.078832,0.11984,0.041676,0.066628,0.13379,0.13967,0.12376,0.0372801,0.27213
0.088419,0.14965,0.048664,0.063653,0.19387,0.19375,0.14633,0.0430166,0.403
0.037106,0.078865,0.018499,0.033155,0.079151,0.071071,0.043687,0.0421432,0.27278
0.073125,0.16034,0.036613,0.065212,0.16925,0.15959,0.12412,0.130097,0.65474
0.14038,0.23933,0.076601,0.10384,0.30701,0.30608,0.23115,0.0613844,0.46793
0.065477,0.16158,0.024477,0.051071,0.18671,0.16053,0.10084,0.166012,1.0981
0.1,0.18345,0.047283,0.074385,0.20563,0.19852,0.14138,0.0870034,0.54811
0.13833,0.22257,0.075848,0.099702,0.28955,0.29235,0.22434,0.0570196,0.34236
0.019748,0.039778,0.0089762,0.019382,0.025923,0.020079,0.0080296,0.0153769,0.11951
0.050941,0.12464,0.030353,0.045932,0.12754,0.10629,0.073675,0.271238,2.3875
0.056678,0.081557,0.030232,0.047274,0.094205,0.096654,0.090522,0.0276386,0.23172
0.018859,0.17246,0.0093931,0.032984,0.1482,0.094058,0.039986,0.237501,1.5308
0.019532,0.030469,0.0079618,0.021217,0.020707,0.014912,0.0082825,0.00533984,0.0249
0.059319,0.17852,0.030705,0.05779,0.17893,0.15006,0.10342,0.214445,1.8186
0.10231,0.1441,0.054867,0.078284,0.18488,0.20795,0.16786,0.0156211,0.12481
0.089341,0.18672,0.044691,0.080569,0.19066,0.17349,0.13235,0.154044,0.60019
0.042979,0.086312,0.019871,0.036992,0.093726,0.081333,0.046043,0.0270688,0.22045
0.022897,0.071634,0.011521,0.030318,0.059177,0.030693,0.012502,0.0966064,0.70242
0.1768,0.27459,0.087343,0.14653,0.29647,0.31058,0.26185,0.127446,0.80329
0.033784,0.049166,0.017109,0.032919,0.033385,0.029024,0.022523,0.0140745,0.11538
0.14957,0.23575,0.081636,0.12213,0.27453,0.26702,0.22141,0.0768031,0.44004
0.099493,0.14134,0.050357,0.079106,0.16905,0.18713,0.16335,0.028985,0.18601
0.10278,0.1998,0.052567,0.095014,0.21678,0.21282,0.17418,0.1092069,0.82309
0.11408,0.2328,0.041976,0.086444,0.25929,0.21477,0.14023,0.090442,0.51145
0.18887,0.24941,0.089467,0.14043,0.31479,0.34276,0.26844,0.0311575,0.18221
0.18943,0.25953,0.093513,0.1521,0.2989,0.33032,0.28364,0.0741796,0.51162
0.112,0.15238,0.059917,0.085412,0.19833,0.22616,0.18379,0.00205359,0.0094652
0.038005,0.11978,0.021038,0.036585,0.11898,0.091905,0.052482,0.192445,1.6456
0.065262,0.11324,0.031884,0.055927,0.11976,0.11028,0.071413,0.0437866,0.32038
0.051531,0.082905,0.026035,0.041789,0.096306,0.099244,0.068231,0.0195635,0.17338
0.15362,0.29123,0.084736,0.11207,0.35327,0.33962,0.25273,0.135421,1.1284
0.064977,0.095936,0.03414,0.054388,0.10755,0.1125,0.092572,0.0239547,0.20573
0.050742,0.11774,0.02475,0.046382,0.11172,0.082767,0.043639,0.0979242,0.77342
0.023771,0.096139,0.012209,0.024891,0.062874,0.034553,0.0099831,0.11352,0.7003
0.013763,0.071911,0.0072557,0.018914,0.05695,0.029732,0.0090675,0.163746,0.92383
0.078578,0.20959,0.042996,0.067305,0.19232,0.15241,0.10959,0.305503,1.4821
0.18252,0.2521,0.089919,0.14918,0.28712,0.31386,0.26985,0.0882981,0.4991
0.078785,0.17825,0.037095,0.072045,0.18073,0.16225,0.10158,0.112585,0.57523
0.023564,0.12594,0.012851,0.032982,0.081014,0.050152,0.011762,0.207746,1.1967
0.073171,0.2256,0.040225,0.070531,0.23191,0.20297,0.12001,0.264374,1.6572
0.064632,0.088591,0.033774,0.053135,0.10646,0.10956,0.10502,0.00700601,0.058183
0.04875,0.10947,0.024385,0.043173,0.1096,0.098135,0.060301,0.0591536,0.43541
0.14357,0.20989,0.060037,0.098168,0.28785,0.3104,0.26404,0.00245839,0.013166
0.026167,0.062904,0.013358,0.02502,0.043331,0.030766,0.014511,0.0378444,0.3
0.12293,0.19557,0.045064,0.078748,0.26672,0.26676,0.18847,0.0256773,0.17742
0.16675,0.25221,0.091189,0.11862,0.33933,0.34998,0.27103,0.0331562,0.21747
0.10883,0.21444,0.039537,0.082077,0.24139,0.20308,0.1342,0.0496694,0.26455
0.043531,0.071351,0.021015,0.037795,0.075839,0.070763,0.046426,0.0238535,0.17691
0.11463,0.21554,0.048802,0.084954,0.26793,0.27092,0.21318,0.0926915,0.6682
0.0801,0.14147,0.043419,0.067554,0.14924,0.15072,0.12834,0.072457,0.53275
0.059699,0.15271,0.030816,0.059422,0.14679,0.11764,0.071514,0.175945,0.83087
0.076228,0.1987,0.024287,0.05565,0.19768,0.17031,0.12568,0.140349,1.385
0.066625,0.089115,0.034351,0.054341,0.10459,0.11675,0.1049,0.00171083,0.010895
0.02242,0.088112,0.0073691,0.032543,0.058836,0.029176,0.0098386,0.1080233,0.78574
0.053279,0.081827,0.027012,0.042915,0.093218,0.097576,0.078523,0.0184657,0.16711
0.029729,0.11382,0.015826,0.030059,0.080627,0.046315,0.017207,0.153406,1.2455
0.038449,0.15168,0.021376,0.040819,0.12316,0.084724,0.043389,0.234487,1.2218
0.051162,0.070297,0.027273,0.042097,0.082538,0.086507,0.081983,0.00785631,0.05615
0.053777,0.18689,0.018785,0.038284,0.17751,0.14279,0.098735,0.169697,1.6557
0.12599,0.1887,0.051804,0.085066,0.2321,0.23731,0.20602,0.0510136,0.43421
0.013863,0.12002,0.0086492,0.017542,0.097132,0.058407,0.019211,0.168311,1.2147
0.0099924,0.043219,0.0059732,0.012123,0.032955,0.016151,0.0065757,0.0527945,0.53915
0.016846,0.069862,0.0077949,0.023393,0.052305,0.026211,0.0093968,0.1081344,0.50481
0.15715,0.28631,0.058211,0.10785,0.33861,0.31916,0.22652,0.121286,0.7151
0.061089,0.082159,0.029313,0.059399,0.049202,0.045171,0.029627,0.025245,0.14724
0.05591,0.11686,0.029295,0.047419,0.12153,0.1105,0.080883,0.1070762,0.72566
0.049545,0.073484,0.023325,0.045821,0.049049,0.03247,0.01804,0.00346874,0.027132
0.014095,0.047456,0.0076416,0.017243,0.040301,0.027349,0.0073479,0.0627902,0.48367
0.069416,0.22119,0.039582,0.05312,0.22934,0.19063,0.12678,0.190861,1.6578
0.065605,0.10508,0.034889,0.054725,0.11883,0.1235,0.094501,0.0331529,0.21769
0.14741,0.22468,0.053853,0.099274,0.28625,0.28493,0.20931,0.0689381,0.54847
0.091286,0.14087,0.048532,0.076388,0.16071,0.16874,0.12994,0.0407253,0.16446
0.043818,0.14129,0.020972,0.047283,0.11712,0.079177,0.039766,0.144573,1.1508
0.016104,0.050796,0.0090312,0.018154,0.037967,0.020842,0.010385,0.049434,0.37381
0.022356,0.11669,0.012019,0.028225,0.089046,0.047438,0.013122,0.331496,1.6618
0.083738,0.11689,0.043162,0.068925,0.13494,0.14821,0.13193,0.01059729,0.098354
0.059462,0.10701,0.031828,0.050068,0.11805,0.11997,0.10088,0.0532268,0.25811
0.13837,0.18179,0.073957,0.11413,0.21897,0.23771,0.22703,0.00147191,0.0082556
0.036913,0.13169,0.021829,0.036237,0.13095,0.1022,0.063056,0.248765,1.957
0.11414,0.17154,0.036552,0.064605,0.20025,0.209,0.17815,0.0145882,0.080393
0.051894,0.20363,0.029077,0.04817,0.20519,0.17017,0.11736,0.220143,2.0211
0.05548,0.1258,0.029043,0.048386,0.12498,0.10907,0.079165,0.150128,1.0868
0.014411,0.029726,0.0061242,0.017101,0.024999,0.019424,0.0076182,0.0274098,0.21099
0.018939,0.1223,0.010302,0.02095,0.086892,0.048139,0.016309,0.16335,1.3364
0.066468,0.091712,0.034345,0.054281,0.10606,0.12103,0.087239,0.00754919,0.054885
0.041911,0.11524,0.020828,0.038801,0.08495,0.059378,0.023458,0.093566,0.63526
0.039821,0.061833,0.020427,0.033818,0.06782,0.073264,0.051531,0.0201641,0.20633
0.017853,0.056464,0.008737,0.019319,0.034343,0.012952,0.0060192,0.0935143,0.55739
0.065972,0.19581,0.036184,0.062358,0.18688,0.15413,0.10452,0.187374,1.4724
0.01341,0.038432,0.0059428,0.016847,0.03003,0.017061,0.0057835,0.0632918,0.44507
0.07252,0.092574,0.036537,0.057316,0.11405,0.13081,0.11716,0.0065615,0.043099
0.1624,0.3597,0.076564,0.15401,0.3695,0.33851,0.25149,0.319979,1.7751
0.12806,0.20501,0.067243,0.11043,0.2236,0.22816,0.1994,0.0694661,0.50057
0.072192,0.10901,0.037389,0.059709,0.12584,0.13608,0.11702,0.0159225,0.11225
0.084236,0.1722,0.044073,0.075514,0.18336,0.1751,0.14379,0.1057419,0.9344
0.085505,0.18593,0.02897,0.051353,0.20449,0.19227,0.14635,0.134783,0.88504
0.048616,0.094028,0.024022,0.041966,0.095788,0.089831,0.057367,0.0399751,0.30868
0.012116,0.020666,0.0049596,0.013209,0.014115,0.0098617,0.0053399,0.00552376,0.046429
0.086783,0.26943,0.043187,0.071956,0.26279,0.21158,0.12977,0.269467,2.271
0.064491,0.23871,0.030084,0.08169,0.23555,0.17525,0.1011,0.366619,2.174
0.040507,0.073727,0.021426,0.042878,0.057433,0.038129,0.021848,0.0398838,0.36375
0.20631,0.29775,0.088072,0.14291,0.39764,0.4282,0.35489,0.0119471,0.055525
0.027061,0.084471,0.013373,0.027837,0.06239,0.040274,0.015619,0.155342,1.289
0.0452,0.17525,0.023343,0.053869,0.12531,0.076004,0.032306,0.212927,1.4629
0.034754,0.059874,0.018015,0.033413,0.042229,0.034153,0.024579,0.036487,0.29099
0.050002,0.12223,0.028125,0.043058,0.13274,0.11849,0.090693,0.169323,1.3762
0.04396,0.12404,0.022287,0.039825,0.10995,0.083926,0.048661,0.122661,1.1129
0.10205,0.19085,0.057148,0.086797,0.21482,0.20767,0.17726,0.120373,0.76159
0.026418,0.049297,0.01326,0.023142,0.031163,0.021357,0.010468,0.0475365,0.33584
0.050604,0.14881,0.02873,0.049203,0.15042,0.12134,0.076508,0.233717,1.5834
0.060905,0.11768,0.029603,0.055196,0.12309,0.12155,0.081431,0.057761,0.42217
0.083324,0.13089,0.04236,0.063623,0.20983,0.23732,0.21267,0.0158422,0.11177
0.039475,0.085648,0.018564,0.035252,0.07022,0.044509,0.025318,0.0550319,0.51638
0.086029,0.11706,0.046314,0.070683,0.14058,0.16027,0.13915,0.00503371,0.025731
0.070226,0.20939,0.03046,0.072887,0.2046,0.16928,0.10019,0.169334,1.363
0.030557,0.0585,0.014074,0.025924,0.064731,0.057592,0.033239,0.0077154,0.050247
0.21115,0.31495,0.10505,0.16206,0.36459,0.36691,0.3189,0.0540023,0.28875
0.045099,0.12876,0.024361,0.038993,0.16146,0.15137,0.11655,0.137533,0.96305
0.09388,0.13841,0.050049,0.079456,0.15918,0.17272,0.15073,0.0281457,0.1245
0.022109,0.081968,0.011202,0.023835,0.067402,0.04842,0.024412,0.0742291,0.67469
0.044559,0.10929,0.021854,0.042566,0.10651,0.089495,0.05233,0.0975777,0.78567
0.03188,0.071316,0.016527,0.028593,0.074888,0.067841,0.044517,0.0540639,0.46402
0.09915,0.15278,0.031922,0.056864,0.17573,0.18057,0.15333,0.0305811,0.19941
0.059899,0.092656,0.031967,0.046992,0.11738,0.1288,0.11254,0.0111947,0.07149
0.059537,0.20877,0.029171,0.060381,0.193,0.14649,0.080294,0.263648,1.9962
0.046398,0.1463,0.025704,0.040718,0.13968,0.1122,0.077918,0.200849,1.741
0.038124,0.061807,0.02011,0.032667,0.067759,0.066988,0.043491,0.0258863,0.19931
0.04879,0.1259,0.026093,0.04197,0.12301,0.11117,0.070385,0.121792,1.043
0.081107,0.11148,0.041808,0.066643,0.12917,0.14247,0.12742,0.0116655,0.062175
0.14313,0.31988,0.062105,0.10254,0.36955,0.34464,0.26808,0.248743,1.6341
0.05182,0.11297,0.026989,0.046746,0.11954,0.11303,0.088423,0.0843227,0.59191
0.12461,0.25862,0.045789,0.09156,0.28489,0.23663,0.15539,0.0739398,0.54403
0.14853,0.28128,0.068715,0.12947,0.29954,0.27633,0.19824,0.197549,1.0411
0.17739,0.28304,0.072699,0.12208,0.33003,0.3297,0.28819,0.156442,0.93551
0.070665,0.16482,0.036378,0.06201,0.16693,0.15014,0.10828,0.124278,0.68862
0.032463,0.25485,0.020001,0.0378,0.20776,0.12566,0.046048,0.402028,1.9671
0.10802,0.16269,0.034653,0.06126,0.18987,0.19753,0.16799,0.0229713,0.11245
0.04506,0.30176,0.025927,0.04812,0.2372,0.14139,0.061151,0.427064,3.9121
0.10872,0.2251,0.046196,0.081346,0.2749,0.26781,0.21045,0.128172,1.1213
0.040419,0.15934,0.021122,0.041686,0.11389,0.064792,0.024649,0.199067,1.778
0.014289,0.12986,0.0075614,0.019489,0.1143,0.073587,0.032609,0.22528,1.7346
0.061899,0.095234,0.031483,0.052641,0.10523,0.11432,0.080446,0.0225456,0.19165
0.040759,0.10689,0.019013,0.038866,0.091386,0.060712,0.033907,0.0912186,0.49163
0.024635,0.2533,0.016697,0.036722,0.1792,0.084042,0.025051,0.347127,1.8862
0.14132,0.26751,0.071506,0.11171,0.29176,0.27434,0.22526,0.118943,0.98014
0.097039,0.13017,0.052227,0.079523,0.15688,0.1797,0.15656,0.00286792,0.015664
0.094706,0.13067,0.049821,0.077264,0.1563,0.16001,0.1533,0.0129063,0.10376
0.082349,0.1614,0.043798,0.070167,0.18273,0.17929,0.14191,0.177221,0.862
0.044669,0.096256,0.019988,0.044697,0.056004,0.035111,0.018395,0.0813593,0.37275
0.044081,0.15397,0.026125,0.041704,0.15278,0.11597,0.073302,0.320749,2.0316
0.096229,0.13983,0.049749,0.083754,0.15594,0.15886,0.10511,0.024684,0.13129
0.039371,0.17723,0.021157,0.044405,0.14016,0.085504,0.03358,0.251889,1.9249
0.04796,0.11204,0.026882,0.041359,0.1179,0.10389,0.069299,0.165363,1.4713
0.059767,0.34399,0.030156,0.080209,0.29594,0.18802,0.082707,0.473935,2.5302
0.038556,0.082001,0.019073,0.039345,0.049258,0.035281,0.020001,0.0257147,0.18903
0.034549,0.1565,0.021673,0.039508,0.11402,0.063022,0.034037,0.427658,3.6864
0.081016,0.17797,0.027848,0.050163,0.18339,0.16278,0.12565,0.170082,1.3235
0.013778,0.034707,0.0068424,0.013832,0.038321,0.021904,0.007923,0.0150975,0.15283
0.041109,0.084997,0.0198,0.036775,0.05657,0.041819,0.017141,0.0445082,0.35225
0.048655,0.26415,0.028015,0.045801,0.26934,0.22758,0.13173,0.362527,1.8066
0.017575,0.028621,0.0096098,0.018299,0.019121,0.0098719,0.0065429,0.01075899,0.074286
0.016078,0.058237,0.0062541,0.022357,0.044753,0.027026,0.011268,0.0698445,0.38767
0.08195,0.12592,0.041625,0.062636,0.20433,0.23222,0.20864,0.015983,0.066121
0.07615,0.1109,0.039101,0.063562,0.1272,0.13112,0.09406,0.0168399,0.10122
0.037917,0.08128,0.020094,0.033208,0.083189,0.078074,0.054321,0.0441111,0.31371
0.046009,0.20398,0.026936,0.041695,0.20006,0.1574,0.091505,0.26037,1.6724
0.026005,0.062373,0.011818,0.024691,0.041251,0.026912,0.011891,0.0743501,0.25857
0.057665,0.090067,0.02933,0.044175,0.14482,0.16383,0.14674,0.0138424,0.12197
0.068976,0.22356,0.036978,0.060238,0.21243,0.16925,0.11289,0.278542,2.0991
0.016915,0.039138,0.0052233,0.021633,0.024177,0.012371,0.0037998,0.055154,0.41988
0.069327,0.12606,0.03728,0.058823,0.13055,0.13021,0.11227,0.0616913,0.37824
0.014888,0.023237,0.0060697,0.016174,0.015762,0.011349,0.0063023,0.00560219,0.023865
0.062677,0.10933,0.033329,0.05495,0.11729,0.11109,0.070037,0.0840664,0.58281
0.10805,0.19657,0.046772,0.075393,0.24683,0.2441,0.1975,0.142021,1.0509
0.014173,0.059431,0.0066404,0.017576,0.056063,0.041377,0.01801,0.0920161,0.63415
0.051564,0.1157,0.027993,0.045304,0.11762,0.10399,0.080615,0.155474,1.1849
0.055999,0.10579,0.026689,0.049937,0.10489,0.083448,0.046969,0.0545347,0.31033
0.1107,0.22634,0.057016,0.087797,0.23249,0.20651,0.16796,0.171886,0.84164
0.015588,0.10217,0.0094096,0.018712,0.092676,0.064511,0.024128,0.166155,0.99002
0.049687,0.12532,0.019514,0.055544,0.08189,0.053041,0.023571,0.116952,1.0329
0.045846,0.081356,0.021274,0.039316,0.091544,0.09173,0.061131,0.0290301,0.20206
0.17654,0.34001,0.063988,0.12895,0.38775,0.32805,0.21874,0.0897996,0.51163
0.08635,0.14022,0.045171,0.071054,0.16329,0.17398,0.14766,0.0382228,0.27869
0.077586,0.11684,0.042049,0.064335,0.13666,0.14928,0.126,0.0444026,0.30895
0.043454,0.10521,0.02075,0.043491,0.071601,0.047415,0.023029,0.0787325,0.60081
0.069829,0.14277,0.034391,0.058815,0.15189,0.14949,0.11374,0.1085612,0.58659
0.01319,0.059433,0.0059768,0.01652,0.052159,0.040398,0.023948,0.1034836,0.34979
0.029414,0.073707,0.015239,0.026495,0.049516,0.030252,0.012747,0.0975051,0.80344
0.016678,0.043824,0.0073285,0.019794,0.038793,0.02691,0.0099962,0.0462363,0.23924
0.162,0.22895,0.089418,0.12811,0.27271,0.27369,0.23484,0.0209737,0.093039
0.10046,0.26939,0.046951,0.089175,0.26894,0.23188,0.15709,0.223201,2.0546
0.18501,0.27142,0.085321,0.14326,0.33164,0.3498,0.26819,0.0602723,0.4734
0.070945,0.23803,0.036845,0.072493,0.24722,0.22178,0.15668,0.246884,1.2824
0.081269,0.11866,0.041412,0.068413,0.13944,0.14423,0.10659,0.0192786,0.086725
0.093086,0.1631,0.051986,0.079268,0.18929,0.18861,0.16314,0.0753753,0.50878
0.025954,0.10053,0.014485,0.030256,0.079092,0.045843,0.015711,0.169213,1.1995
0.073694,0.1412,0.039664,0.062798,0.15285,0.1432,0.12358,0.115764,0.70655
0.058156,0.2627,0.032693,0.061048,0.24295,0.18117,0.10755,0.323587,1.8138
0.057114,0.28397,0.031146,0.054202,0.28032,0.22689,0.14981,0.349888,3.3114
0.10463,0.14847,0.05263,0.078361,0.175,0.18016,0.15899,0.00658768,0.054695
0.0096506,0.027296,0.0039943,0.01102,0.020701,0.011579,0.0049857,0.0277299,0.2253
0.081428,0.1061,0.042927,0.067166,0.12465,0.13817,0.12704,0.001061412,0.0079591
0.043007,0.076218,0.021643,0.038281,0.058636,0.051922,0.03087,0.0199727,0.13699
0.036012,0.039627,0.017096,0.034619,0.021646,0.022617,0.016232,0.000494637,0.0032914
0.034185,0.10749,0.018409,0.029166,0.105,0.084755,0.048826,0.122144,0.90696
0.038506,0.12339,0.021259,0.035722,0.11491,0.09189,0.055887,0.13035,1.0767
0.097647,0.13946,0.050849,0.079414,0.17062,0.1903,0.16552,0.0114818,0.071988
0.026931,0.061999,0.014877,0.029029,0.049665,0.028915,0.012508,0.111947,1.0711
